id,prediction
015_208_128,0
015_208_144,0
015_208_160,0
015_208_176,1
015_208_192,1
015_208_208,1
015_208_224,1
015_208_240,1
015_208_256,1
015_208_272,1
015_208_288,1
015_208_304,1
015_208_320,1
015_208_336,1
015_208_352,1
015_208_368,1
015_208_384,1
015_224_0,0
015_224_16,0
015_224_32,0
015_224_48,0
015_224_64,1
015_224_80,1
015_224_96,0
015_224_112,0
015_224_128,0
015_224_144,0
015_224_160,0
015_224_176,0
015_224_192,0
015_224_208,1
015_224_224,1
015_224_240,1
015_224_256,0
015_224_272,0
015_224_288,0
015_224_304,0
015_224_320,0
015_224_336,0
015_224_352,0
015_224_368,1
015_224_384,0
015_240_0,0
015_240_16,0
015_240_32,0
015_240_48,0
015_240_64,1
015_240_80,1
015_240_96,0
015_240_112,0
015_240_128,0
015_240_144,0
015_240_160,0
015_240_176,0
015_240_192,0
015_240_208,1
015_240_224,1
015_240_240,1
015_240_256,0
015_240_272,0
015_240_288,0
015_240_304,0
015_240_320,0
015_240_336,0
015_240_352,0
015_240_368,1
015_240_384,0
015_256_0,0
015_256_16,0
015_256_32,0
015_256_48,0
015_256_64,1
015_256_80,1
015_256_96,0
015_256_112,0
015_256_128,0
015_256_144,0
015_256_160,0
015_256_176,0
015_256_192,0
015_256_208,1
015_256_224,1
015_256_240,1
015_256_256,0
015_256_272,0
015_256_288,0
015_256_304,0
015_256_320,0
015_256_336,0
015_256_352,0
015_256_368,1
015_256_384,0
015_272_0,0
015_272_16,0
015_272_32,0
015_272_48,0
015_272_64,1
015_272_80,1
015_272_96,0
015_272_112,0
015_272_128,0
015_272_144,0
015_272_160,0
015_272_176,0
015_272_192,0
015_272_208,1
015_272_224,1
015_272_240,1
015_272_256,0
015_272_272,0
015_272_288,0
015_272_304,0
015_272_320,0
015_272_336,0
015_272_352,0
015_272_368,1
015_272_384,0
015_288_0,0
015_288_16,0
015_288_32,0
015_288_48,0
015_288_64,1
015_288_80,1
015_288_96,0
015_288_112,0
015_288_128,0
015_288_144,0
015_288_160,0
015_288_176,0
015_288_192,0
015_288_208,1
015_288_224,1
015_288_240,1
015_288_256,0
015_288_272,0
015_288_288,0
015_288_304,0
015_288_320,0
015_288_336,0
015_288_352,0
015_288_368,1
015_288_384,0
015_304_0,0
015_304_16,0
015_304_32,0
015_304_48,0
015_304_64,1
015_304_80,1
015_304_96,0
015_304_112,0
015_304_128,0
015_304_144,0
015_304_160,0
015_304_176,0
015_304_192,0
015_304_208,1
015_304_224,1
015_304_240,1
015_304_256,0
015_304_272,0
015_304_288,0
015_304_304,0
015_304_320,0
015_304_336,0
015_304_352,0
015_304_368,1
015_304_384,0
015_320_0,0
015_320_16,0
015_320_32,0
015_320_48,0
015_320_64,1
015_320_80,1
015_320_96,0
015_320_112,0
015_320_128,0
015_320_144,0
015_320_160,0
015_320_176,0
015_320_192,0
015_320_208,1
015_320_224,1
015_320_240,1
015_320_256,0
015_320_272,0
015_320_288,0
015_320_304,0
015_320_320,0
015_320_336,0
015_320_352,0
015_320_368,1
015_320_384,0
015_336_0,0
015_336_16,0
015_336_32,0
015_336_48,0
015_336_64,1
015_336_80,1
015_336_96,0
015_336_112,0
015_336_128,0
015_336_144,0
015_336_160,0
015_336_176,0
015_336_192,0
015_336_208,1
015_336_224,1
015_336_240,1
015_336_256,0
015_336_272,0
015_336_288,0
015_336_304,0
015_336_320,0
015_336_336,0
015_336_352,0
015_336_368,1
015_336_384,0
015_352_0,0
015_352_16,0
015_352_32,0
015_352_48,0
015_352_64,1
015_352_80,1
015_352_96,0
015_352_112,0
015_352_128,0
015_352_144,0
015_352_160,0
015_352_176,0
015_352_192,0
015_352_208,1
015_352_224,1
015_352_240,1
015_352_256,0
015_352_272,0
015_352_288,0
015_352_304,0
015_352_320,0
015_352_336,0
015_352_352,0
015_352_368,1
015_352_384,0
015_368_0,0
015_368_16,0
015_368_32,0
015_368_48,0
015_368_64,1
015_368_80,1
015_368_96,0
015_368_112,0
015_368_128,0
015_368_144,0
015_368_160,0
015_368_176,0
015_368_192,0
015_368_208,1
015_368_224,1
015_368_240,1
015_368_256,0
015_368_272,0
015_368_288,0
015_368_304,0
015_368_320,0
015_368_336,0
015_368_352,0
015_368_368,1
015_368_384,0
015_384_0,0
015_384_16,0
015_384_32,0
015_384_48,0
015_384_64,1
015_384_80,0
015_384_96,0
015_384_112,0
015_384_128,0
015_384_144,0
015_384_160,0
015_384_176,0
015_384_192,0
015_384_208,1
015_384_224,1
015_384_240,1
015_384_256,0
015_384_272,0
015_384_288,0
015_384_304,0
015_384_320,0
015_384_336,0
015_384_352,0
015_384_368,1
015_384_384,0
016_0_0,0
016_0_16,0
016_0_32,0
016_0_48,1
016_0_64,1
016_0_80,0
016_0_96,0
016_0_112,0
016_0_128,0
016_0_144,0
016_0_160,0
016_0_176,0
016_0_192,1
016_0_208,1
016_0_224,0
016_0_240,0
016_0_256,0
016_0_272,0
016_0_288,0
016_0_304,0
016_0_320,0
016_0_336,1
016_0_352,0
016_0_368,0
016_0_384,0
016_16_0,0
016_16_16,0
016_16_32,0
016_16_48,1
016_16_64,0
016_16_80,0
016_16_96,0
016_16_112,0
016_16_128,0
016_16_144,0
016_16_160,0
016_16_176,0
016_16_192,1
016_16_208,1
016_16_224,0
016_16_240,0
016_16_256,0
016_16_272,0
016_16_288,0
016_16_304,0
016_16_320,0
016_16_336,1
016_16_352,0
016_16_368,0
016_16_384,0
016_32_0,0
016_32_16,0
016_32_32,0
016_32_48,1
016_32_64,0
016_32_80,0
016_32_96,0
016_32_112,0
016_32_128,0
016_32_144,0
016_32_160,0
016_32_176,0
016_32_192,1
016_32_208,1
016_32_224,0
016_32_240,0
016_32_256,0
016_32_272,0
016_32_288,0
016_32_304,0
016_32_320,0
016_32_336,1
016_32_352,0
016_32_368,0
016_32_384,0
016_48_0,0
016_48_16,0
016_48_32,0
016_48_48,1
016_48_64,0
016_48_80,0
016_48_96,0
016_48_112,0
016_48_128,0
016_48_144,0
016_48_160,0
016_48_176,0
016_48_192,1
016_48_208,1
016_48_224,0
016_48_240,0
016_48_256,0
016_48_272,0
016_48_288,0
016_48_304,0
016_48_320,0
016_48_336,1
016_48_352,0
016_48_368,0
016_48_384,0
016_64_0,0
016_64_16,0
016_64_32,0
016_64_48,1
016_64_64,0
016_64_80,0
016_64_96,0
016_64_112,0
016_64_128,0
016_64_144,0
016_64_160,0
016_64_176,0
016_64_192,1
016_64_208,1
016_64_224,0
016_64_240,0
016_64_256,0
016_64_272,0
016_64_288,0
016_64_304,0
016_64_320,0
016_64_336,1
016_64_352,0
016_64_368,0
016_64_384,0
016_80_0,0
016_80_16,0
016_80_32,0
016_80_48,1
016_80_64,0
016_80_80,0
016_80_96,0
016_80_112,0
016_80_128,0
016_80_144,0
016_80_160,0
016_80_176,0
016_80_192,1
016_80_208,1
016_80_224,0
016_80_240,0
016_80_256,0
016_80_272,0
016_80_288,0
016_80_304,0
016_80_320,0
016_80_336,1
016_80_352,0
016_80_368,0
016_80_384,0
016_96_0,0
016_96_16,0
016_96_32,0
016_96_48,1
016_96_64,0
016_96_80,0
016_96_96,0
016_96_112,0
016_96_128,0
016_96_144,0
016_96_160,0
016_96_176,0
016_96_192,1
016_96_208,1
016_96_224,0
016_96_240,0
016_96_256,0
016_96_272,0
016_96_288,0
016_96_304,0
016_96_320,0
016_96_336,1
016_96_352,0
016_96_368,0
016_96_384,0
016_112_0,0
016_112_16,0
016_112_32,0
016_112_48,1
016_112_64,0
016_112_80,0
016_112_96,0
016_112_112,0
016_112_128,0
016_112_144,0
016_112_160,0
016_112_176,0
016_112_192,1
016_112_208,1
016_112_224,0
016_112_240,0
016_112_256,0
016_112_272,0
016_112_288,0
016_112_304,0
016_112_320,0
016_112_336,1
016_112_352,0
016_112_368,0
016_112_384,0
016_128_0,0
016_128_16,0
016_128_32,0
016_128_48,1
016_128_64,0
016_128_80,0
016_128_96,0
016_128_112,0
016_128_128,0
016_128_144,0
016_128_160,0
016_128_176,1
016_128_192,1
016_128_208,1
016_128_224,0
016_128_240,0
016_128_256,0
016_128_272,0
016_128_288,0
016_128_304,0
016_128_320,1
016_128_336,1
016_128_352,0
016_128_368,0
016_128_384,0
016_144_0,0
016_144_16,0
016_144_32,0
016_144_48,1
016_144_64,0
016_144_80,0
016_144_96,0
016_144_112,0
016_144_128,0
016_144_144,0
016_144_160,0
016_144_176,1
016_144_192,1
016_144_208,1
016_144_224,0
016_144_240,0
016_144_256,0
016_144_272,0
016_144_288,0
016_144_304,0
016_144_320,1
016_144_336,1
016_144_352,0
016_144_368,0
016_144_384,0
016_160_0,0
016_160_16,0
016_160_32,0
016_160_48,1
016_160_64,0
016_160_80,0
016_160_96,0
016_160_112,0
016_160_128,0
016_160_144,0
016_160_160,0
016_160_176,1
016_160_192,1
016_160_208,1
016_160_224,0
016_160_240,0
016_160_256,0
016_160_272,0
016_160_288,0
016_160_304,0
016_160_320,1
016_160_336,1
016_160_352,0
016_160_368,0
016_160_384,0
016_176_0,0
016_176_16,0
016_176_32,0
016_176_48,1
016_176_64,0
016_176_80,0
016_176_96,0
016_176_112,0
016_176_128,0
016_176_144,0
016_176_160,0
016_176_176,1
016_176_192,1
016_176_208,1
016_176_224,0
016_176_240,0
016_176_256,0
016_176_272,0
016_176_288,0
016_176_304,0
016_176_320,1
016_176_336,1
016_176_352,0
016_176_368,0
016_176_384,0
016_192_0,0
016_192_16,0
016_192_32,0
016_192_48,1
016_192_64,0
016_192_80,0
016_192_96,0
016_192_112,0
016_192_128,0
016_192_144,0
016_192_160,0
016_192_176,1
016_192_192,1
016_192_208,1
016_192_224,0
016_192_240,0
016_192_256,0
016_192_272,0
016_192_288,0
016_192_304,0
016_192_320,1
016_192_336,1
016_192_352,0
016_192_368,0
016_192_384,0
016_208_0,0
016_208_16,0
016_208_32,0
016_208_48,1
016_208_64,0
016_208_80,0
016_208_96,0
016_208_112,0
016_208_128,0
016_208_144,0
016_208_160,0
016_208_176,1
016_208_192,1
016_208_208,1
016_208_224,0
016_208_240,0
016_208_256,0
016_208_272,0
016_208_288,0
016_208_304,0
016_208_320,1
016_208_336,1
016_208_352,0
016_208_368,0
016_208_384,0
016_224_0,0
016_224_16,0
016_224_32,0
016_224_48,1
016_224_64,0
016_224_80,0
016_224_96,0
016_224_112,0
016_224_128,0
016_224_144,0
016_224_160,0
016_224_176,1
016_224_192,1
016_224_208,1
016_224_224,0
016_224_240,0
016_224_256,0
016_224_272,0
016_224_288,0
016_224_304,0
016_224_320,1
016_224_336,1
016_224_352,0
016_224_368,0
016_224_384,0
016_240_0,0
016_240_16,0
016_240_32,0
016_240_48,1
016_240_64,0
016_240_80,0
016_240_96,0
016_240_112,0
016_240_128,0
016_240_144,0
016_240_160,0
016_240_176,1
016_240_192,1
016_240_208,1
016_240_224,0
016_240_240,0
016_240_256,0
016_240_272,0
016_240_288,0
016_240_304,0
016_240_320,1
016_240_336,1
016_240_352,0
016_240_368,0
016_240_384,0
016_256_0,0
016_256_16,0
016_256_32,0
016_256_48,1
016_256_64,0
016_256_80,0
016_256_96,0
016_256_112,0
016_256_128,0
016_256_144,0
016_256_160,0
016_256_176,1
016_256_192,1
016_256_208,1
016_256_224,0
016_256_240,0
016_256_256,0
016_256_272,0
016_256_288,0
016_256_304,0
016_256_320,1
016_256_336,1
016_256_352,0
016_256_368,0
016_256_384,0
016_272_0,0
016_272_16,0
016_272_32,0
016_272_48,1
016_272_64,0
016_272_80,0
016_272_96,0
016_272_112,0
016_272_128,0
016_272_144,0
016_272_160,0
016_272_176,1
016_272_192,1
016_272_208,1
016_272_224,0
016_272_240,0
016_272_256,0
016_272_272,0
016_272_288,0
016_272_304,0
016_272_320,1
016_272_336,0
016_272_352,0
016_272_368,0
016_272_384,0
016_288_0,0
016_288_16,0
016_288_32,0
016_288_48,1
016_288_64,0
016_288_80,0
016_288_96,0
016_288_112,0
016_288_128,0
016_288_144,0
016_288_160,0
016_288_176,1
016_288_192,1
016_288_208,1
016_288_224,0
016_288_240,0
016_288_256,0
016_288_272,0
016_288_288,0
016_288_304,0
016_288_320,1
016_288_336,0
016_288_352,0
016_288_368,0
016_288_384,0
016_304_0,0
016_304_16,0
016_304_32,0
016_304_48,1
016_304_64,0
016_304_80,0
016_304_96,0
016_304_112,0
016_304_128,0
016_304_144,0
016_304_160,0
016_304_176,1
016_304_192,1
016_304_208,1
016_304_224,0
016_304_240,0
016_304_256,0
016_304_272,0
016_304_288,0
016_304_304,0
016_304_320,1
016_304_336,0
016_304_352,0
016_304_368,0
016_304_384,0
016_320_0,0
016_320_16,0
016_320_32,0
016_320_48,1
016_320_64,0
016_320_80,0
016_320_96,0
016_320_112,0
016_320_128,0
016_320_144,0
016_320_160,0
016_320_176,1
016_320_192,1
016_320_208,1
016_320_224,0
016_320_240,0
016_320_256,0
016_320_272,0
016_320_288,0
016_320_304,0
016_320_320,1
016_320_336,0
016_320_352,0
016_320_368,0
016_320_384,0
016_336_0,0
016_336_16,0
016_336_32,0
016_336_48,1
016_336_64,0
016_336_80,0
016_336_96,0
016_336_112,0
016_336_128,0
016_336_144,0
016_336_160,0
016_336_176,1
016_336_192,1
016_336_208,1
016_336_224,0
016_336_240,0
016_336_256,0
016_336_272,0
016_336_288,0
016_336_304,0
016_336_320,1
016_336_336,0
016_336_352,0
016_336_368,0
016_336_384,0
016_352_0,0
016_352_16,0
016_352_32,0
016_352_48,1
016_352_64,0
016_352_80,0
016_352_96,0
016_352_112,0
016_352_128,0
016_352_144,0
016_352_160,0
016_352_176,1
016_352_192,1
016_352_208,1
016_352_224,0
016_352_240,0
016_352_256,0
016_352_272,0
016_352_288,0
016_352_304,0
016_352_320,1
016_352_336,0
016_352_352,0
016_352_368,0
016_352_384,0
016_368_0,0
016_368_16,0
016_368_32,0
016_368_48,1
016_368_64,0
016_368_80,0
016_368_96,0
016_368_112,0
016_368_128,0
016_368_144,0
016_368_160,0
016_368_176,1
016_368_192,1
016_368_208,1
016_368_224,0
016_368_240,0
016_368_256,0
016_368_272,0
016_368_288,0
016_368_304,0
016_368_320,1
016_368_336,0
016_368_352,0
016_368_368,0
016_368_384,0
016_384_0,0
016_384_16,0
016_384_32,0
016_384_48,1
016_384_64,0
016_384_80,0
016_384_96,0
016_384_112,0
016_384_128,0
016_384_144,0
016_384_160,0
016_384_176,1
016_384_192,1
016_384_208,1
016_384_224,0
016_384_240,0
016_384_256,0
016_384_272,0
016_384_288,0
016_384_304,0
016_384_320,1
016_384_336,0
016_384_352,0
016_384_368,0
016_384_384,0
017_0_0,0
017_0_16,0
017_0_32,0
017_0_48,1
017_0_64,0
017_0_80,0
017_0_96,0
017_0_112,0
017_0_128,0
017_0_144,0
017_0_160,0
017_0_176,0
017_0_192,1
017_0_208,1
017_0_224,0
017_0_240,0
017_0_256,0
017_0_272,0
017_0_288,0
017_0_304,0
017_0_320,0
017_0_336,1
017_0_352,1
017_0_368,0
017_0_384,0
017_16_0,0
017_16_16,0
017_16_32,0
017_16_48,1
017_16_64,0
017_16_80,0
017_16_96,0
017_16_112,0
017_16_128,0
017_16_144,0
017_16_160,0
017_16_176,0
017_16_192,1
017_16_208,1
017_16_224,0
017_16_240,0
017_16_256,0
017_16_272,0
017_16_288,0
017_16_304,0
017_16_320,0
017_16_336,1
017_16_352,0
017_16_368,0
017_16_384,0
017_32_0,0
017_32_16,0
017_32_32,0
017_32_48,1
017_32_64,0
017_32_80,0
017_32_96,0
017_32_112,0
017_32_128,0
017_32_144,0
017_32_160,0
017_32_176,0
017_32_192,1
017_32_208,1
017_32_224,0
017_32_240,0
017_32_256,0
017_32_272,0
017_32_288,0
017_32_304,0
017_32_320,0
017_32_336,1
017_32_352,0
017_32_368,0
017_32_384,0
017_48_0,0
017_48_16,0
017_48_32,0
017_48_48,1
017_48_64,0
017_48_80,0
017_48_96,0
017_48_112,0
017_48_128,0
017_48_144,0
017_48_160,0
017_48_176,0
017_48_192,1
017_48_208,1
017_48_224,0
017_48_240,0
017_48_256,0
017_48_272,0
017_48_288,0
017_48_304,0
017_48_320,0
017_48_336,1
017_48_352,0
017_48_368,0
017_48_384,0
017_64_0,0
017_64_16,0
017_64_32,0
017_64_48,1
017_64_64,0
017_64_80,0
017_64_96,0
017_64_112,0
017_64_128,0
017_64_144,0
017_64_160,0
017_64_176,1
017_64_192,1
017_64_208,1
017_64_224,0
017_64_240,0
017_64_256,0
017_64_272,0
017_64_288,0
017_64_304,0
017_64_320,0
017_64_336,1
017_64_352,0
017_64_368,0
017_64_384,0
017_80_0,0
017_80_16,0
017_80_32,0
017_80_48,1
017_80_64,0
017_80_80,0
017_80_96,0
017_80_112,0
017_80_128,0
017_80_144,0
017_80_160,0
017_80_176,1
017_80_192,1
017_80_208,1
017_80_224,0
017_80_240,0
017_80_256,0
017_80_272,0
017_80_288,0
017_80_304,0
017_80_320,0
017_80_336,1
017_80_352,0
017_80_368,0
017_80_384,0
017_96_0,0
017_96_16,0
017_96_32,0
017_96_48,1
017_96_64,0
017_96_80,0
017_96_96,0
017_96_112,0
017_96_128,0
017_96_144,0
017_96_160,0
017_96_176,1
017_96_192,1
017_96_208,1
017_96_224,0
017_96_240,0
017_96_256,0
017_96_272,0
017_96_288,0
017_96_304,0
017_96_320,0
017_96_336,1
017_96_352,0
017_96_368,0
017_96_384,0
017_112_0,0
017_112_16,0
017_112_32,0
017_112_48,1
017_112_64,0
017_112_80,0
017_112_96,0
017_112_112,0
017_112_128,0
017_112_144,0
017_112_160,0
017_112_176,1
017_112_192,1
017_112_208,1
017_112_224,0
017_112_240,0
017_112_256,0
017_112_272,0
017_112_288,0
017_112_304,0
017_112_320,0
017_112_336,1
017_112_352,0
017_112_368,0
017_112_384,0
017_128_0,0
017_128_16,0
017_128_32,0
017_128_48,1
017_128_64,0
017_128_80,0
017_128_96,0
017_128_112,0
017_128_128,0
017_128_144,0
017_128_160,0
017_128_176,1
017_128_192,1
017_128_208,1
017_128_224,0
017_128_240,0
017_128_256,0
017_128_272,0
017_128_288,0
017_128_304,0
017_128_320,0
017_128_336,1
017_128_352,0
017_128_368,0
017_128_384,0
017_144_0,0
017_144_16,0
017_144_32,0
017_144_48,1
017_144_64,0
017_144_80,0
017_144_96,0
017_144_112,0
017_144_128,0
017_144_144,0
017_144_160,0
017_144_176,1
017_144_192,1
017_144_208,1
017_144_224,0
017_144_240,0
017_144_256,0
017_144_272,0
017_144_288,0
017_144_304,0
017_144_320,0
017_144_336,1
017_144_352,0
017_144_368,0
017_144_384,0
017_160_0,0
017_160_16,0
017_160_32,0
017_160_48,1
017_160_64,0
017_160_80,0
017_160_96,0
017_160_112,0
017_160_128,0
017_160_144,0
017_160_160,0
017_160_176,1
017_160_192,1
017_160_208,1
017_160_224,0
017_160_240,0
017_160_256,0
017_160_272,0
017_160_288,0
017_160_304,0
017_160_320,0
017_160_336,1
017_160_352,0
017_160_368,0
017_160_384,0
017_176_0,0
017_176_16,0
017_176_32,0
017_176_48,1
017_176_64,0
017_176_80,0
017_176_96,0
017_176_112,0
017_176_128,0
017_176_144,0
017_176_160,0
017_176_176,1
017_176_192,1
017_176_208,1
017_176_224,0
017_176_240,0
017_176_256,0
017_176_272,0
017_176_288,0
017_176_304,0
017_176_320,0
017_176_336,1
017_176_352,0
017_176_368,0
017_176_384,0
017_192_0,0
017_192_16,0
017_192_32,1
017_192_48,1
017_192_64,0
017_192_80,0
017_192_96,0
017_192_112,0
017_192_128,0
017_192_144,0
017_192_160,0
017_192_176,1
017_192_192,1
017_192_208,1
017_192_224,0
017_192_240,0
017_192_256,0
017_192_272,0
017_192_288,0
017_192_304,0
017_192_320,0
017_192_336,1
017_192_352,0
017_192_368,0
017_192_384,0
017_208_0,0
017_208_16,0
017_208_32,1
017_208_48,1
017_208_64,0
017_208_80,0
017_208_96,0
017_208_112,0
017_208_128,0
017_208_144,0
017_208_160,0
017_208_176,1
017_208_192,1
017_208_208,1
017_208_224,0
017_208_240,0
017_208_256,0
017_208_272,0
017_208_288,0
017_208_304,0
017_208_320,0
017_208_336,1
017_208_352,0
017_208_368,0
017_208_384,0
017_224_0,0
017_224_16,0
017_224_32,0
017_224_48,1
017_224_64,0
017_224_80,0
017_224_96,0
017_224_112,0
017_224_128,0
017_224_144,0
017_224_160,0
017_224_176,1
017_224_192,1
017_224_208,1
017_224_224,0
017_224_240,0
017_224_256,0
017_224_272,0
017_224_288,0
017_224_304,0
017_224_320,0
017_224_336,1
017_224_352,0
017_224_368,0
017_224_384,0
017_240_0,0
017_240_16,0
017_240_32,0
017_240_48,0
017_240_64,0
017_240_80,0
017_240_96,0
017_240_112,0
017_240_128,0
017_240_144,0
017_240_160,0
017_240_176,1
017_240_192,1
017_240_208,1
017_240_224,0
017_240_240,0
017_240_256,0
017_240_272,0
017_240_288,0
017_240_304,0
017_240_320,0
017_240_336,1
017_240_352,0
017_240_368,0
017_240_384,0
017_256_0,0
017_256_16,0
017_256_32,0
017_256_48,0
017_256_64,0
017_256_80,0
017_256_96,0
017_256_112,0
017_256_128,0
017_256_144,0
017_256_160,0
017_256_176,1
017_256_192,1
017_256_208,1
017_256_224,0
017_256_240,0
017_256_256,0
017_256_272,0
017_256_288,0
017_256_304,0
017_256_320,0
017_256_336,1
017_256_352,0
017_256_368,0
017_256_384,0
017_272_0,0
017_272_16,0
017_272_32,0
017_272_48,0
017_272_64,0
017_272_80,0
017_272_96,0
017_272_112,0
017_272_128,0
017_272_144,0
017_272_160,0
017_272_176,1
017_272_192,1
017_272_208,1
017_272_224,0
017_272_240,0
017_272_256,0
017_272_272,0
017_272_288,0
017_272_304,0
017_272_320,0
017_272_336,1
017_272_352,0
017_272_368,0
017_272_384,0
017_288_0,0
017_288_16,0
017_288_32,0
017_288_48,0
017_288_64,0
017_288_80,0
017_288_96,0
017_288_112,0
017_288_128,0
017_288_144,0
017_288_160,0
017_288_176,1
017_288_192,1
017_288_208,1
017_288_224,0
017_288_240,0
017_288_256,0
017_288_272,0
017_288_288,0
017_288_304,0
017_288_320,0
017_288_336,1
017_288_352,0
017_288_368,0
017_288_384,0
017_304_0,0
017_304_16,0
017_304_32,0
017_304_48,0
017_304_64,0
017_304_80,0
017_304_96,0
017_304_112,0
017_304_128,0
017_304_144,0
017_304_160,0
017_304_176,1
017_304_192,1
017_304_208,1
017_304_224,0
017_304_240,0
017_304_256,0
017_304_272,0
017_304_288,0
017_304_304,0
017_304_320,0
017_304_336,1
017_304_352,0
017_304_368,0
017_304_384,0
017_320_0,0
017_320_16,0
017_320_32,0
017_320_48,0
017_320_64,0
017_320_80,0
017_320_96,0
017_320_112,0
017_320_128,0
017_320_144,0
017_320_160,0
017_320_176,1
017_320_192,1
017_320_208,1
017_320_224,0
017_320_240,0
017_320_256,0
017_320_272,0
017_320_288,0
017_320_304,0
017_320_320,0
017_320_336,1
017_320_352,0
017_320_368,0
017_320_384,0
017_336_0,0
017_336_16,0
017_336_32,0
017_336_48,0
017_336_64,0
017_336_80,0
017_336_96,0
017_336_112,0
017_336_128,0
017_336_144,0
017_336_160,0
017_336_176,1
017_336_192,1
017_336_208,1
017_336_224,0
017_336_240,0
017_336_256,0
017_336_272,0
017_336_288,0
017_336_304,0
017_336_320,0
017_336_336,1
017_336_352,0
017_336_368,0
017_336_384,0
017_352_0,0
017_352_16,0
017_352_32,0
017_352_48,0
017_352_64,0
017_352_80,0
017_352_96,0
017_352_112,0
017_352_128,0
017_352_144,0
017_352_160,0
017_352_176,1
017_352_192,1
017_352_208,1
017_352_224,0
017_352_240,0
017_352_256,0
017_352_272,0
017_352_288,0
017_352_304,0
017_352_320,0
017_352_336,1
017_352_352,0
017_352_368,0
017_352_384,0
017_368_0,0
017_368_16,0
017_368_32,0
017_368_48,0
017_368_64,0
017_368_80,0
017_368_96,0
017_368_112,0
017_368_128,0
017_368_144,0
017_368_160,0
017_368_176,1
017_368_192,1
017_368_208,1
017_368_224,0
017_368_240,0
017_368_256,0
017_368_272,0
017_368_288,0
017_368_304,0
017_368_320,0
017_368_336,1
017_368_352,0
017_368_368,0
017_368_384,0
017_384_0,0
017_384_16,0
017_384_32,0
017_384_48,0
017_384_64,0
017_384_80,0
017_384_96,0
017_384_112,0
017_384_128,0
017_384_144,0
017_384_160,0
017_384_176,1
017_384_192,1
017_384_208,1
017_384_224,0
017_384_240,0
017_384_256,0
017_384_272,0
017_384_288,0
017_384_304,0
017_384_320,0
017_384_336,1
017_384_352,0
017_384_368,0
017_384_384,0
018_0_0,0
018_0_16,0
018_0_32,1
018_0_48,0
018_0_64,0
018_0_80,0
018_0_96,0
018_0_112,0
018_0_128,0
018_0_144,0
018_0_160,1
018_0_176,1
018_0_192,0
018_0_208,0
018_0_224,0
018_0_240,0
018_0_256,0
018_0_272,0
018_0_288,0
018_0_304,1
018_0_320,0
018_0_336,0
018_0_352,0
018_0_368,0
018_0_384,0
018_16_0,0
018_16_16,0
018_16_32,1
018_16_48,0
018_16_64,0
018_16_80,0
018_16_96,0
018_16_112,0
018_16_128,0
018_16_144,0
018_16_160,1
018_16_176,1
018_16_192,0
018_16_208,0
018_16_224,0
018_16_240,0
018_16_256,0
018_16_272,0
018_16_288,0
018_16_304,1
018_16_320,0
018_16_336,0
018_16_352,0
018_16_368,0
018_16_384,0
018_32_0,0
018_32_16,0
018_32_32,1
018_32_48,0
018_32_64,0
018_32_80,0
018_32_96,0
018_32_112,0
018_32_128,0
018_32_144,0
018_32_160,1
018_32_176,1
018_32_192,0
018_32_208,0
018_32_224,0
018_32_240,0
018_32_256,0
018_32_272,0
018_32_288,0
018_32_304,1
018_32_320,0
018_32_336,0
018_32_352,0
018_32_368,0
018_32_384,0
018_48_0,0
018_48_16,0
018_48_32,1
018_48_48,0
018_48_64,0
